L1,L2,L3,conditionName,confidence,sentence,source,support CNL1L2L3,support L1L2L3,predictedTag
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Anorexia nervosa,0.005012531328320804,"If you are offered CBT, it will usually involve weekly sessions for up to 40 weeks (9 to 10 months), and 2 sessions a week in the first 2 to 3 weeks.",NHS,0.00037893141341417203,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Anosmia,0.005012531328320804,But it isn't usually serious and may get better in a few weeks or months,NHS,0.00037893141341417203,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Anosmia,0.0010101010101010099,"You don't need to use all of the solution, but make a fresh batch each day – don't reuse any left over from the day before.",NHS,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Anterior prolapse (cystocele),0.0010101010101010099,Mild cases — those with few or no obvious symptoms — typically don't require treatment.,MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Anthrax,0.0011235955056179776,Prompt treatment with antibiotics can cure most anthrax infections.,MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Anthrax,0.0010101010101010099,"Your body being unable to respond to infection normally, leading to damage of multiple organ systems (sepsis)",MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Antibiotic-associated diarrhea,0.007042253521126761,"If you have mild diarrhea, your symptoms likely will clear up within a few days after your antibiotic treatment ends.",MAYO,0.00037893141341417203,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Antifungal medicines,0.0010101010101010099,"You can get some antifungal medicines over the counter from your pharmacy, but you may need a prescription from your GP for other types.",NHS,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Antihistamines,0.0010101010101010099,But types that make you feel sleepy may be better if your symptoms stop you sleeping,NHS,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Antiphospholipid syndrome,0.0011235955056179776,"There's no cure for antiphospholipid syndrome, but medications can reduce your risk of blood clots.",MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Antiphospholipid syndrome,0.0010101010101010099,"Similar to a stroke, a TIA usually lasts only a few minutes and causes no permanent damage.",MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Antiphospholipid syndrome (APS),0.0011235955056179776,"Although there's no cure for APS, the risk of developing blood clots can be greatly reduced if it's correctly diagnosed.",NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Antiphospholipid syndrome (APS),0.0010101010101010099,"Similar to a stroke, a TIA usually lasts only a few minutes and causes no permanent damage",MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Antisocial personality disorder,0.0022471910112359553,"Although antisocial personality disorder is considered lifelong, in some people, certain symptoms — particularly destructive and criminal behavior — may decrease over time.",MAYO,0.00037893141341417203,0.16862447896930655,PERMANENT
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Aortic valve disease,0.00353356890459364,"In aortic valve stenosis, there is progressive narrowing of the aortic valve opening over time (top row), which results in increased pressure within the heart and reduced capacity to pump blood to the body.",MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Aortic valve regurgitation,0.003636363636363637,"You may have no signs or symptoms for years, and you may even be unaware that you have the condition.",MAYO,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 1 DAY TO 1 WEEK,Aortic valve replacement,0.043478260869565216,"Depending on how well you progress, you should be able to leave the hospital about a week after your operation.",NHS,0.00018946570670708602,0.004357711254262978,IMPROVE MODERATELY FROM 1 DAY TO 1 WEEK
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Aortic valve replacement,0.012531328320802006,"Your breastbone will usually heal in about 6 to 8 weeks, but it may be 2 to 3 months before you feel your normal self again.",NHS,0.0009473285335354301,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Aortic valve stenosis,0.00353356890459364,"In aortic valve stenosis, there is progressive narrowing of the aortic valve opening over time (top row), which results in increased pressure within the heart and reduced capacity to pump blood to the body.",MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 6 MONTH TO 1 YEAR,Aphasia,0.021739130434782608,"For many people with aphasia caused by stroke, the most rapid changes are early on in the weeks and months after their stroke.",NHS,0.00018946570670708602,0.008715422508525956,IMPROVE MODERATELY FROM 6 MONTH TO 1 YEAR
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Aphasia,0.01060070671378092,"But it can also come on gradually from a slow-growing brain tumor or a disease that causes progressive, permanent damage (degenerative).",MAYO,0.0005683971201212581,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Appendectomy,0.0015847860538827257,"You should be able to return to normal activities in a couple of weeks, although you may need to avoid more strenuous activities for 4 to 6 weeks after open surgery.",NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,MODERATELY,FROM 1 DAY TO 1 WEEK,Appendicitis,0.043478260869565216,"With open or complicated surgery (for example, if you have peritonitis) it may take up to a week before you're well enough to go home.",NHS,0.00018946570670708602,0.004357711254262978,IMPROVE MODERATELY FROM 1 DAY TO 1 WEEK
DECLINE,MODERATELY,FROM 8 DAY TO 2 MONTH,Appendicitis,0.03225806451612903,"Although anyone can develop appendicitis, most often it occurs in people between the ages of 10 and 30. Standard treatment is surgical removal of the appendix.",MAYO,0.00018946570670708602,0.005873436907919668,DECLINE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Arrhythmia,0.0010101010101010099,pacemaker – a small device containing its own battery that is implanted in your chest under local anaesthetic; it produces electrical signals to do the work of the natural pacemaker in your heart to help it beat at a normal rate,NHS,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Arterial thrombosis,0.0011235955056179776,"Sometimes arterial thrombosis can be due to a condition that makes your blood more likely to clot, such as atrial fibrillation or antiphospholipid syndrome.",NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
DECLINE,FAST,FROM 5 MINUTE TO 1 DAY,Arteriosclerosis  atherosclerosis,0.03448275862068965,"Healthy arteries are flexible and elastic, but over time, the walls in your arteries can harden, a condition commonly called hardening of the arteries.",MAYO,0.00018946570670708602,0.005494505494505495,DECLINE FAST FROM 5 MINUTE TO 1 DAY
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Arteriosclerosis  atherosclerosis,0.00353356890459364,"Atherosclerosis is a slow, progressive disease that may begin as early as childhood.",MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Arteriovenous fistula,0.0035211267605633804,Many people who have catheter embolization stay in the hospital for less than a day and can resume daily activities within a week.,MAYO,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Arteriovenous fistula,0.0020202020202020198,This procedure takes about 10 minutes.,MAYO,0.00037893141341417203,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Arthritis,0.00353356890459364,"This wear and tear can occur over many years, or it can be hastened by a joint injury or infection.",MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
PERMANENT,,,Arthritis,0.0011235955056179776,"There's no cure for arthritis, but there are many treatments that can help slow it down.",NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,SLOWLY,FROM 6 MONTH TO 1 YEAR,Arthroscopy,0.006493506493506493,"Some people feel better after a few days, while others may not be back to normal for several months.",NHS,0.00018946570670708602,0.02917771883289125,IMPROVE SLOWLY FROM 6 MONTH TO 1 YEAR
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Arthroscopy,0.006339144215530903,"It may be possible to return to work within 7 days if your job involves sitting at a desk, but if it's more physical, you may need to stay off work for up to 2 weeks.",NHS,0.0007578628268283443,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Asbestosis,0.007272727272727274,"Asbestosis symptoms can range from mild to severe, and usually don't appear until many years after continued exposure.",MAYO,0.00037893141341417203,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Asbestosis,0.00353356890459364,"When the dust is breathed in, the asbestos fibres enter the lungs and can gradually damage them over time.",NHS,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 6 MONTH TO 1 YEAR,Ascariasis,0.021739130434782608,The whole process — from egg ingestion to egg deposits — takes about two or three months.,MAYO,0.00018946570670708602,0.008715422508525956,IMPROVE MODERATELY FROM 6 MONTH TO 1 YEAR
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Aspirin,0.005012531328320804,Aspirin is generally safe to take as a painkiller in the first 6 months of pregnancy (up to 30 weeks),NHS,0.00037893141341417203,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Aspirin,0.0010101010101010099,You should start to feel better 20 to 30 minutes after taking aspirin.,NHS,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Asthma,0.007865168539325843,"There's currently no cure, but there are simple treatments that can help keep the symptoms under control so it does not have a big impact on your life.",NHS,0.001326259946949602,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Asthma,0.0030303030303030303,Good long-term control helps you feel better from day to day and can prevent a life-threatening asthma attack.,MAYO,0.0005683971201212581,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Asthma attack,0.0020202020202020198,"After 20 minutes, you can repeat the treatment one time if necessary.",MAYO,0.00037893141341417203,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Astrocytoma,0.0011235955056179776,No alternative treatments have been proved to cure gliomas.,MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Ataxia,0.01413427561837456,"This rare, progressive childhood disease causes degeneration in the brain and other body systems.",MAYO,0.0007578628268283443,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,SLOWLY,FROM 2 MONTH TO 6 MONTH,Ataxia,0.008264462809917356,The effects of the injection will usually last for up to 3 months,NHS,0.00018946570670708602,0.022925350511557408,IMPROVE SLOWLY FROM 2 MONTH TO 6 MONTH
PERMANENT,,,Atelectasis,0.0011235955056179776,"If the condition is due to a blockage, surgery or other treatments may be needed.",MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Atherosclerosis (arteriosclerosis),0.00353356890459364,"Atherosclerosis is a slow, progressive disease that may begin as early as childhood",MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Athlete's foot,0.0015847860538827257,They usually take a few weeks to work,NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
PERMANENT,,,Athlete's foot,0.0011235955056179776,"It can be treated with over-the-counter antifungal medications, but the infection often recurs.",MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Atopic dermatitis (eczema),0.003636363636363637,You may need to try various treatments over months or years to control it.,MAYO,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,SLOWLY,FROM 6 MONTH TO 1 YEAR,Atopic eczema,0.012987012987012986,"Typically, to be diagnosed with atopic eczema you should have had an itchy skin condition in the last 12 months and 3 or more of the following:",NHS,0.00037893141341417203,0.02917771883289125,IMPROVE SLOWLY FROM 6 MONTH TO 1 YEAR
IMPROVE,SLOWLY,FROM 2 MONTH TO 6 MONTH,Atopic eczema,0.008264462809917356,for many months,NHS,0.00018946570670708602,0.022925350511557408,IMPROVE SLOWLY FROM 2 MONTH TO 6 MONTH
PERMANENT,,,Atrial Fibrillation,0.0011235955056179776,"You'll have atrial fibrillation permanently, and you'll often require medications to control your heart rate and to prevent blood clots.",MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
PERMANENT,,,Atrial fibrillation,0.01460674157303371,long-standing persistent atrial fibrillation – where you have had continuous atrial fibrillation for a year or longer,NHS,0.0024630541871921183,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Atrial fibrillation,0.0101010101010101,Many people have spells of atrial fibrillation and don't even know it — so you may need lifelong anticoagulants even after your rhythm has been restored to normal.,MAYO,0.0018946570670708605,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Atrial septal defect (ASD),0.00353356890459364,"This complication, called Eisenmenger syndrome, usually develops over many years and occurs uncommonly in people with large atrial septal defects.",MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Atrial septal defect (ASD),0.0025062656641604013,"But if you have other heart defects besides an atrial septal defect, or if you've had atrial septal defect repair within the last six months, you might need to take antibiotics before certain dental or surgical procedures.",MAYO,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Atrial tachycardia,0.003636363636363637,"Atrial tachycardia episodes typically begin slowly, gradually increasing to more than 100 beats per minute before returning to a normal heart rate of around 60 to 80 beats per minute.",MAYO,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
DECLINE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Atrioventricular canal defect,0.0625,Signs and symptoms usually develop in the first several weeks of life.,MAYO,0.00018946570670708602,0.0030314513073133762,DECLINE MODERATELY FROM 2 MONTH TO 6 MONTH
PERMANENT,,,Atrioventricular canal defect,0.0011235955056179776,"If the heart defect is repaired successfully, your child will likely lead a normal life, often with no activity restrictions.",MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
PERMANENT,,,Attention deficit hyperactivity disorder (ADHD),0.0033707865168539327,"These medications are not a permanent cure for ADHD but may help someone with the condition concentrate better, be less impulsive, feel calmer, and learn and practise new skills.",NHS,0.0005683971201212581,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Attention deficit hyperactivity disorder (ADHD),0.0030303030303030303,Treatment for attention deficit hyperactivity disorder (ADHD) can help relieve the symptoms and make the condition much less of a problem in day-to-day life.,NHS,0.0005683971201212581,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Attention-deficithyperactivity disorder (ADHD) in children,0.00353356890459364,"Although still unproved, it may be prudent for children to avoid excessive exposure to TV and video games in the first five years of life.",MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
